"","item_id","pId","cId","sgId"
"999",53346197,257950,11,35
"1000",53346198,257950,11,35
"1001",52454984,134673,166,35
"1002",53448678,134673,166,35
"1003",53448526,134673,166,35
"1004",53448826,355693,166,35
"1005",53448969,134673,166,35
"1006",53449227,355693,166,35
"1007",53449466,134673,166,35
"1008",53449274,134673,166,35
"1009",53449757,134673,166,35
"1010",53449674,357648,166,35
"1011",53449626,357648,166,35
"1012",53449613,134673,166,35
"1013",50881604,257681,97,35
"1014",50881607,11987,97,35
"1015",50881608,11987,97,35
"1016",50881458,244786,97,35
"1017",50881460,16611,97,35
"1018",50881462,16611,97,35
"1019",50881464,146808,97,35
"1020",50881465,146808,97,35
"1021",51189975,215954,11,35
"1022",51189976,206563,11,35
"1023",50881200,16611,97,35
"1024",50881201,146808,97,35
"1025",50881202,146808,97,35
"1026",50881203,354181,97,88
"1027",50881204,8239,97,35
"1028",50881205,8239,97,35
"1029",50881206,8239,97,35
"1030",50881207,8239,97,35
"1031",50881208,8239,97,35
"1032",50881209,7758,97,35
"1033",50881210,7758,97,35
"1034",50881212,7758,97,35
"1035",50881214,125747,97,35
"1036",50881216,125747,97,35
"1037",50881218,349050,97,88
"1038",50881220,124976,97,35
"1039",51169319,4704,160,35
"1040",51121652,257950,11,35
"1041",50881018,8087,97,35
"1042",51474052,257950,11,35
"1043",51474053,257950,11,35
"1044",51347851,8254,97,35
"1045",51661635,258837,11,35
"1046",51661636,345644,11,35
"1047",51661637,345644,11,35
"1048",51518277,354181,97,88
"1049",52097643,61910,11,35
"1050",51999676,372791,97,35
"1051",51999677,362245,97,35
"1052",51999678,362245,97,35
"1053",51999679,7758,97,35
"1054",51999680,7758,97,35
"1055",51999681,7758,97,35
"1056",51999682,7758,97,35
"1057",51998395,166061,94,35
"1058",52000076,354181,97,88
"1059",52000077,8247,97,35
"1060",52000082,8239,97,35
"1061",52000083,7758,97,35
"1062",52000084,7758,97,35
"1063",52000085,7758,97,35
"1064",52000086,7758,97,35
"1065",52000087,7758,97,35
"1066",52000088,125747,97,35
"1067",52000089,125747,97,35
"1068",52178529,254708,97,35
"1069",52537631,257950,11,35
"1070",52537633,257950,11,35
"1071",52537636,61910,11,35
"1072",52958667,4704,141,35
"1073",53067480,345644,11,35
"1074",53067481,257950,11,35
"1075",53067482,257950,11,35
"1076",53067483,257950,11,35
"1077",53067484,61910,11,35
"1078",53067485,61910,11,35
"1079",52980438,8239,97,35
"1080",52980439,8239,97,35
"1081",52980440,8239,97,35
"1082",52980441,8239,97,35
"1083",52980442,8239,97,35
"1084",52980443,7758,97,35
"1085",52980444,7758,97,35
"1086",52980445,7758,97,35
"1087",52980446,7758,97,35
"1088",52980447,7758,97,35
"1089",53225226,376377,11,85
"1090",53225232,345644,11,35
"1091",53225234,257950,11,35
"1092",53225236,257950,11,35
"1093",53225238,257950,11,35
"1094",53225240,61910,11,35
"1095",53074249,8247,97,35
"1096",53074250,32081,97,35
"1097",53074251,32081,97,35
"1098",53074252,32081,97,35
"1099",53074253,32081,97,35
"1100",53074254,32081,97,35
"1101",53074255,7758,97,35
"1102",53074256,7758,97,35
"1103",53074257,7758,97,35
"1104",53074258,7758,97,35
"1105",53074259,7758,97,35
"1106",53074018,8087,97,35
"1107",53074023,102385,97,35
"1108",54010128,257950,11,35
"1109",54010129,257950,11,35
"1110",54010130,245211,11,35
"1111",53853878,354181,97,88
"1112",54573957,354181,97,88
"1113",50022232,187110,166,35
"1114",50022233,4616,166,35
"1115",51193371,7761,97,35
"1116",51062143,187110,166,35
"1117",51062144,355693,166,35
"1118",51062145,4655,166,35
"1119",51062148,355692,166,35
"1120",51062149,355691,166,35
"1121",51062150,345223,166,35
"1122",51348020,7758,97,35
"1123",51348021,7758,97,35
"1124",51062255,4720,166,35
"1125",51062514,345223,166,35
"1126",51640436,11987,97,35
"1127",51640440,11987,97,35
"1128",51640443,11987,97,35
"1129",51063080,355692,166,35
"1130",51063081,355691,166,35
"1131",51063082,345223,166,35
"1132",51063083,4720,166,35
"1133",51639680,38921,97,35
"1134",51639681,38921,97,35
"1135",51639682,16611,97,35
"1136",51639683,16611,97,35
"1137",51639684,124782,97,35
"1138",51639685,124782,97,35
"1139",51639686,354181,97,88
"1140",51639687,32081,97,35
"1141",51639688,32081,97,35
"1142",51639689,32081,97,35
"1143",51639690,32081,97,35
"1144",51639691,32081,97,35
"1145",51639692,7758,97,35
"1146",51639693,7758,97,35
"1147",51639694,7758,97,35
"1148",51639695,368237,97,35
"1149",51639696,368237,97,35
"1150",51639697,368237,97,35
"1151",51639698,368237,97,35
"1152",51062848,347899,166,35
"1153",51062849,134673,166,35
"1154",51062850,231164,166,35
"1155",51062851,187110,166,35
"1156",51826517,7758,97,35
"1157",51826518,11384,97,35
"1158",51826519,7758,97,35
"1159",51826520,7758,97,35
"1160",51826521,124782,97,35
"1161",51826548,368237,97,35
"1162",51826549,368237,97,35
"1163",51826550,368237,97,35
"1164",51826551,124976,97,35
"1165",51826552,124976,97,35
"1166",51826554,8087,97,35
"1167",51826555,8087,97,35
"1168",51826556,8254,97,35
"1169",51826557,16611,97,35
"1170",51826559,62047,97,35
"1171",51826560,62047,97,35
"1172",51826561,62047,97,35
"1173",51063220,134673,166,35
"1174",51063221,231164,166,35
"1175",51063233,261649,166,35
"1176",51434268,187110,166,35
"1177",51434269,355693,166,35
"1178",51434270,261649,166,35
"1179",51434271,134673,166,35
"1180",51999634,7758,97,35
"1181",51999635,7758,97,35
"1182",51999636,7758,97,35
"1183",51999637,7758,97,35
"1184",51999638,7758,97,35
"1185",51999639,8247,97,35
"1186",51999640,8247,97,35
"1187",51999641,372790,97,35
"1188",51999642,372790,97,35
"1189",51999643,11987,97,35
"1190",51999644,11987,97,35
"1191",51999645,11987,97,35
"1192",51999646,11987,97,35
"1193",51999647,11987,97,35
"1194",51999648,254708,97,35
"1195",51999649,254708,97,35
"1196",51999650,254708,97,35
"1197",51999651,32081,97,35
"1198",51999652,32081,97,35
"1199",51999653,32081,97,35
"1200",51999654,32081,97,35
"1201",51999655,32081,97,35
"1202",51999656,159966,97,35
"1203",51999657,16611,97,35
"1204",51999658,16611,97,35
"1205",52000400,7758,97,35
"1206",52000401,7758,97,35
"1207",52000402,7758,97,35
"1208",52000403,7758,97,35
"1209",51923660,261649,166,35
"1210",51923661,134673,166,35
"1211",51999952,102385,97,35
"1212",51923513,261649,166,35
"1213",51923514,134673,166,35
"1214",51923518,345223,166,35
"1215",52394165,125747,97,35
"1216",51925110,187110,166,35
"1217",51925112,231164,166,35
"1218",52531182,11987,97,35
"1219",51925608,187110,166,35
"1220",51925610,231164,166,35
"1221",51925612,261649,166,35
"1222",51925614,134673,166,35
"1223",51925627,191086,166,35
"1224",51925629,134673,166,35
"1225",51925631,167386,166,35
"1226",51925618,355692,166,35
"1227",51925620,355691,166,35
"1228",51925622,345223,166,35
"1229",51925623,134673,166,35
"1230",51925625,4720,166,35
"1231",52530358,358095,97,88
"1232",51925204,187110,166,35
"1233",51925206,231164,166,35
"1234",51925208,4655,166,35
"1235",51925214,355692,166,35
"1236",51925216,355691,166,35
"1237",51925218,345223,166,35
"1238",51925518,355691,166,35
"1239",51925520,345223,166,35
"1240",52454008,355693,166,35
"1241",52454045,4642,166,35
"1242",52454046,4655,166,35
"1243",52454047,231164,166,35
"1244",52454057,231164,166,35
"1245",52454058,4655,166,35
"1246",52454041,187110,166,35
"1247",52950697,102385,97,35
"1248",52950698,102385,97,35
"1249",52454157,4655,166,35
"1250",52454160,355692,166,35
"1251",52980229,7758,97,35
"1252",52454455,4655,166,35
"1253",52454456,134673,166,35
"1254",52454458,355692,166,35
"1255",52454459,355691,166,35
"1256",52454703,187110,166,35
"1257",52454704,231164,166,35
"1258",52454705,4655,166,35
"1259",52454706,134673,166,35
"1260",52454752,187110,166,35
"1261",52454753,231164,166,35
"1262",52454754,4655,166,35
"1263",52454807,355691,166,35
"1264",52454808,345223,166,35
"1265",51264298,116740,5,35
"1266",51092988,357648,5,35
"1267",51092997,116740,5,35
"1268",51317371,362800,5,35
"1269",51445302,116740,5,35
"1270",51317368,116740,5,35
"1271",50981757,4718,127,35
"1272",51453558,70814,5,35
"1273",51481508,116740,5,35
"1274",51453796,347090,5,35
"1275",51453802,347090,5,35
"1276",51261314,369832,41,35
"1277",51348548,7758,97,35
"1278",51348549,7758,97,35
"1279",51348550,124782,97,35
"1280",51606081,5950,115,35
"1281",51577412,201648,125,35
"1282",51605296,14802,133,35
"1283",51605522,160260,133,35
"1284",51605524,124782,133,35
"1285",51605526,124782,150,35
"1286",51034491,4655,40,35
"1287",51708908,124782,150,35
"1288",51583463,116740,5,35
"1289",51795653,360479,133,35
"1290",51795655,160260,133,35
"1291",51604119,228762,131,85
"1292",51605668,248444,133,35
"1293",52418847,116740,5,35
"1294",52393432,7758,97,35
"1295",52393433,8247,97,35
"1296",52393434,8247,97,35
"1297",52950554,32081,97,35
"1298",52950555,32081,97,35
"1299",52950556,7758,97,35
"1300",52950557,7758,97,35
"1301",52950558,7758,97,35
"1302",52950559,7758,97,35
"1303",52950560,7758,97,35
"1304",52950561,125747,97,35
"1305",53030863,259245,2,35
"1306",53168400,192066,133,35
"1307",53168404,136698,133,35
"1308",53168321,14802,150,35
"1309",53168255,14802,150,35
"1310",53710992,373248,133,35
"1311",53858166,373248,133,35
"1312",53829751,373248,133,35
"1313",53432466,373248,133,35
"1314",50022427,258853,166,35
"1315",50022428,363489,166,35
"1316",51434359,4655,166,35
"1317",51924192,355691,166,35
"1318",51924194,4642,166,35
"1319",51924196,4655,166,35
"1320",51923990,258853,166,35
"1321",51924008,258853,166,35
"1322",51924010,221836,166,35
"1323",52418546,357648,5,35
"1324",52418549,116740,5,35
"1325",52682315,4628,5,35
"1326",51925295,154940,166,35
"1327",51925297,357648,166,35
"1328",53225075,4711,11,35
"1329",53225077,4711,11,35
"1330",53225079,376377,11,85
"1331",53225094,373558,141,35
"1332",53236311,359536,160,85
"1333",52454897,357648,166,35
"1334",52454985,258853,166,35
"1335",52454986,355691,166,35
"1336",52454987,4642,166,35
"1337",52454988,4655,166,35
"1338",53839490,345644,11,35
"1339",53824452,136698,160,35
"1340",53923755,100194,2,35
"1341",53937929,359536,160,85
"1342",53937906,136698,160,35
"1343",53449758,40986,166,35
"1344",53449765,379078,166,35
"1345",53449753,347899,166,35
"1346",53449755,4655,166,35
"1347",53449756,58426,166,35
"1348",54177385,153300,5,35
"1349",53498064,345644,11,35
"1350",53498065,345644,11,35
"1351",53498066,345644,11,35
"1352",53449662,40986,166,35
"1353",51434420,134673,166,35
"1354",51434421,221367,166,35
"1355",52210546,357648,5,35
"1356",52210552,116740,5,35
"1357",53738651,376377,11,85
"1358",53738712,376377,11,85
"1359",53738713,376377,11,85
"1360",53839542,376377,11,85
"1361",53839543,376377,11,85
"1362",53792475,376377,11,85
"1363",53792476,376377,11,85
"1364",53932446,376377,11,85
"1365",53932447,376377,11,85
"1366",51121623,4704,11,35
"1367",51092971,138137,5,35
"1368",51409092,206563,11,35
"1369",51192874,11384,97,35
"1370",51192875,11384,97,35
"1371",51192876,368237,97,35
"1372",51192877,344200,97,35
"1373",51192881,7758,97,35
"1374",51192882,7758,97,35
"1375",51192883,7758,97,35
"1376",51192884,124782,97,35
"1377",51192885,124782,97,35
"1378",51192886,7761,97,35
"1379",51193174,119641,97,35
"1380",51193175,7758,97,35
"1381",51193176,7758,97,35
"1382",51193177,7758,97,35
"1383",51193178,7758,97,35
"1384",51193179,7758,97,35
"1385",51193180,124782,97,35
"1386",51193181,124782,97,35
"1387",51193182,7761,97,35
"1388",51193185,11987,97,35
"1389",51193186,11987,97,35
"1390",51193187,11987,97,35
"1391",51193190,254708,97,35
"1392",51348253,368237,97,35
"1393",51348254,344200,97,35
"1394",51348255,119641,97,35
"1395",51348256,7758,97,35
"1396",51348257,7758,97,35
"1397",51348258,7758,97,35
"1398",51348259,7758,97,35
"1399",51348271,254708,97,35
"1400",51348411,7761,97,35
"1401",51348412,11987,97,35
"1402",51062394,58426,166,35
"1403",51347955,11384,97,35
"1404",51518484,368237,97,35
"1405",51518485,349050,97,88
"1406",51518595,7758,97,35
"1407",51518596,7758,97,35
"1408",51518597,7758,97,35
"1409",51518598,7758,97,35
"1410",51518599,124782,97,35
"1411",51518600,124782,97,35
"1412",51518601,7761,97,35
"1413",51518602,7761,97,35
"1414",51518603,11987,97,35
"1415",51518604,11987,97,35
"1416",51518605,11987,97,35
"1417",51640459,7758,97,35
"1418",51640460,358095,97,88
"1419",51836168,254708,97,35
"1420",51836169,38921,97,35
"1421",51836170,38921,97,35
"1422",52000199,7758,97,35
"1423",52000200,7758,97,35
"1424",52000201,8247,97,35
"1425",52000202,8247,97,35
"1426",52000203,372790,97,35
"1427",52000204,372790,97,35
"1428",52000207,11987,97,35
"1429",52000208,11987,97,35
"1430",52000209,11987,97,35
"1431",52000210,254708,97,35
"1432",52000050,372790,97,35
"1433",52000051,7758,97,35
"1434",52000052,7758,97,35
"1435",52000053,7758,97,35
"1436",52000054,7758,97,35
"1437",52000055,7758,97,35
"1438",52000340,7758,97,35
"1439",52000341,7758,97,35
"1440",52000342,7758,97,35
"1441",52000343,8247,97,35
"1442",52000344,8247,97,35
"1443",52000345,372790,97,35
"1444",52000346,372790,97,35
"1445",52000347,11987,97,35
"1446",52000348,11987,97,35
"1447",51999906,7758,97,35
"1448",51999907,7758,97,35
"1449",51999908,7758,97,35
"1450",51999909,7758,97,35
"1451",51999910,7758,97,35
"1452",51999761,7758,97,35
"1453",51999762,7758,97,35
"1454",51999763,7758,97,35
"1455",51999764,7758,97,35
"1456",51999765,7758,97,35
"1457",51999766,8247,97,35
"1458",51999767,8247,97,35
"1459",51999768,372790,97,35
"1460",52178650,8239,97,35
"1461",52178651,8239,97,35
"1462",52178652,8239,97,35
"1463",52178654,7758,97,35
"1464",52178655,7758,97,35
"1465",52178656,7758,97,35
"1466",52178657,7758,97,35
"1467",52178658,7758,97,35
"1468",52178659,8247,97,35
"1469",52178660,8247,97,35
"1470",52178661,372790,97,35
"1471",52178662,372790,97,35
"1472",52178680,8247,97,35
"1473",52178681,8239,97,35
"1474",52178682,8239,97,35
"1475",52178683,8239,97,35
"1476",52178513,7758,97,35
"1477",52178514,7758,97,35
"1478",52178515,7758,97,35
"1479",52178516,7758,97,35
"1480",52178517,7758,97,35
"1481",52178519,8247,97,35
"1482",52178520,8247,97,35
"1483",52178521,372790,97,35
"1484",52178522,372790,97,35
"1485",52178553,346586,97,35
"1486",52178554,8087,97,35
"1487",52178557,16611,97,35
"1488",52179240,32081,97,35
"1489",52179241,32081,97,35
"1490",52179242,32081,97,35
"1491",52179243,7758,97,35
"1492",52179244,7758,97,35
"1493",52179245,7758,97,35
"1494",52179246,7758,97,35
"1495",52179247,7758,97,35
"1496",52179248,125747,97,35
"1497",52179249,125747,97,35
"1498",52179250,247752,97,35
"1499",52179253,11987,97,35
"1500",52179254,11987,97,35
"1501",52179255,11987,97,35
"1502",52179256,11987,97,35
"1503",52179257,11987,97,35
"1504",52179258,247752,97,35
"1505",52393570,7758,97,35
"1506",52393571,7758,97,35
"1507",52393572,7758,97,35
"1508",52393573,7758,97,35
"1509",52393574,7758,97,35
"1510",52393575,8247,97,35
"1511",52393576,8247,97,35
"1512",52393577,372790,97,35
"1513",52393578,32081,97,35
"1514",52393579,11987,97,35
"1515",52393580,11987,97,35
"1516",52393581,11987,97,35
"1517",52393582,11987,97,35
"1518",52393583,11987,97,35
"1519",52393584,254708,97,35
"1520",52393585,254708,97,35
"1521",52393615,102385,97,35
"1522",52393616,102385,97,35
"1523",52393617,362245,97,35
"1524",52393618,362245,97,35
"1525",52393619,7758,97,35
"1526",52393620,7758,97,35
"1527",52393621,7758,97,35
"1528",52530846,362245,97,35
"1529",52950947,102385,97,35
"1530",52950776,7758,97,35
"1531",52950777,7758,97,35
"1532",52950778,11987,97,35
"1533",52950779,7758,97,35
"1534",52950780,8247,97,35
"1535",52950781,8247,97,35
"1536",52950782,372790,97,35
"1537",52950783,372790,97,35
"1538",52951029,7758,97,35
"1539",52951030,11987,97,35
"1540",52951031,7758,97,35
"1541",52951032,8247,97,35
"1542",52951033,8247,97,35
"1543",52951034,372790,97,35
"1544",52951035,372790,97,35
"1545",52951036,11987,97,35
"1546",52951037,11987,97,35
"1547",52951038,11987,97,35
"1548",52951039,11987,97,35
"1549",52980561,354181,97,88
"1550",52980562,8247,97,35
"1551",52980563,8239,97,35
"1552",52980564,8239,97,35
"1553",52980565,8239,97,35
"1554",52980566,8239,97,35
"1555",52980567,8239,97,35
"1556",52980568,7758,97,35
"1557",52980569,7758,97,35
"1558",52980570,7758,97,35
"1559",52980571,7758,97,35
"1560",52980572,7758,97,35
"1561",52980573,125747,97,35
"1562",52980574,125747,97,35
